ElevationAttribute,ElevationUnit,VolumeAttribute,VolumeUnit,VolumeDateTimeStamp,ElevationValue,VolumeValue
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-07","4672.3","14639"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-08","4672.06","14528"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-09","4672.32","14649"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-10","4672.64","14797"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-11","4672.63","14793"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-12","4672.57","14765"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-13","4672.4","14686"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-14","4672.29","14635"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-15","4672.18","14584"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-16","4672.09","14542"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-17","4672.06","14528"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-18","4672.12","14556"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-19","4672.11","14552"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-20","4672.08","14538"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-21","4672.07","14533"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-22","4672.06","14528"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-23","4672.04","14519"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-24","4672.08","14538"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-25","4672.08","14538"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-26","4672.08","14538"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-27","4672.03","14515"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-28","4671.98","14491"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-29","4671.9","14455"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-30","4671.86","14436"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-05-31","4671.92","14464"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-01","4671.88","14445"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-02","4671.8","14408"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-03","4671.65","14339"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-04","4671.44","14243"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-05","4671.18","14123"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-06","4670.94","14013"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-07","4670.75","13926"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-08","4670.61","13862"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-09","4670.37","13753"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-10","4670.09","13625"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-11","4669.74","13466"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-12","4669.34","13285"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-13","4668.93","13100"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-14","4668.59","12947"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-15","4668.16","12754"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-16","4667.78","12584"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-17","4667.54","12477"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-18","4667.2","12326"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-19","4666.87","12180"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-20","4666.53","12031"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-21","4666.16","11869"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-22","4665.78","11704"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-23","4665.42","11548"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-24","4665.02","11376"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-25","4664.6","11196"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-26","4664.25","11047"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-27","4663.87","10887"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-28","4663.47","10719"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-29","4663.04","10539"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-06-30","4662.61","10361"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-01","4662.17","10180"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-02","4661.75","10008"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-03","4661.32","9833"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-04","4660.9","9664"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-05","4660.49","9499"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-06","4660.06","9328"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-07","4659.63","9158"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-08","4659.19","8985"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-09","4658.75","8813"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-10","4658.33","8650"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-11","4657.93","8496"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-12","4657.55","8351"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-13","4657.17","8206"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-14","4656.78","8059"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-15","4656.39","7912"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-16","4656.03","7778"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-17","4655.7","7656"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-18","4655.37","7535"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-19","4655.01","7403"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-20","4654.66","7276"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-21","4654.3","7145"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-22","4653.96","7023"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-23","4653.61","6899"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-24","4653.26","6774"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-25","4652.93","6658"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-26","4652.54","6521"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-27","4652.13","6379"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-28","4651.73","6240"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-29","4651.36","6113"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-30","4651.01","5994"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-07-31","4650.62","5861"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-01","4650.2","5719"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-02","4649.73","5561"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-03","4649.29","5414"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-04","4648.89","5282"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-05","4648.46","5140"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-06","4648.08","5016"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-07","4647.69","4889"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-08","4647.32","4769"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-09","4646.98","4660"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-10","4646.63","4548"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-11","4646.3","4442"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-12","4645.97","4338"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-13","4645.66","4240"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-14","4645.33","4136"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-15","4644.98","4026"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-16","4644.63","3918"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-17","4644.29","3812"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-18","4643.94","3705"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-19","4643.58","3595"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-20","4643.28","3503"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-21","4642.95","3403"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-22","4642.74","3340"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-23","4642.54","3279"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-24","4642.34","3220"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-25","4642.2","3178"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-26","4642.12","3154"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-27","4642.05","3133"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-28","4641.97","3109"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-29","4641.9","3089"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-30","4641.82","3065"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-08-31","4641.75","3044"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-01","4641.67","3021"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-02","4641.58","2994"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-03","4641.47","2962"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-04","4641.37","2932"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-05","4641.28","2906"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-06","4641.2","2883"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-07","4641.1","2854"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-08","4640.99","2822"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-09","4640.96","2813"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-10","4640.87","2787"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-11","4640.79","2764"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-12","4640.69","2735"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-13","4640.59","2706"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-14","4640.5","2681"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-15","4640.4","2652"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-16","4640.3","2623"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-17","4640.2","2595"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-18","4640.06","2555"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-19","4640.11","2569"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-20","4640.27","2615"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-21","4640.46","2669"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-22","4640.66","2727"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-23","4640.84","2778"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-24","4640.98","2819"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-25","4641.12","2860"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-26","4641.25","2897"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-27","4641.53","2979"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-28","4641.79","3056"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-29","4642.02","3124"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-09-30","4642.29","3205"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-01","4642.52","3273"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-02","4642.73","3337"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-03","4642.92","3394"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-04","4643.12","3455"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-05","4643.31","3512"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-06","4643.51","3573"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-07","4643.69","3628"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-08","4643.87","3683"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-09","4644.04","3735"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-10","4644.22","3791"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-11","4644.42","3853"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-12","4644.6","3908"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-13","4644.81","3974"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-14","4645.01","4036"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-15","4645.2","4095"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-16","4645.4","4158"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-17","4645.6","4221"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-18","4645.81","4287"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-19","4646.02","4354"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-20","4646.23","4420"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-21","4646.43","4484"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-22","4646.63","4548"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-23","4646.84","4615"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-24","4647.04","4679"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-25","4647.24","4743"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-26","4647.46","4814"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-27","4647.66","4879"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-28","4647.87","4947"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-29","4648.08","5016"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-30","4648.27","5078"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-10-31","4648.48","5147"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-01","4648.67","5209"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-02","4648.89","5282"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-03","4649.1","5351"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-04","4649.3","5418"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-05","4649.5","5484"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-06","4649.7","5551"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-07","4649.91","5621"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-08","4650.11","5689"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-09","4650.31","5756"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-10","4650.5","5820"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-11","4650.68","5881"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-12","4650.87","5946"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2014-11-13","4651.04","6004"
